step,train_loss
1,4.306353569030762
2,4.319515705108643
3,4.303243637084961
4,4.285579204559326
5,4.2771077156066895
6,4.253425598144531
7,4.215641498565674
8,4.183552265167236
9,4.146455764770508
10,4.098141670227051
11,4.058803081512451
12,4.014442443847656
13,3.981381893157959
14,3.8990721702575684
15,3.828422784805298
16,3.7751684188842773
17,3.75119948387146
18,3.675792694091797
19,3.6238627433776855
20,3.5488507747650146
21,3.4943747520446777
22,3.475081205368042
23,3.440034866333008
24,3.384810209274292
25,3.344834089279175
26,3.254316806793213
27,3.2530577182769775
28,3.2063674926757812
29,3.186432361602783
30,3.1494247913360596
31,3.0816211700439453
32,3.097744941711426
33,3.0800297260284424
34,3.0226261615753174
35,3.0471251010894775
36,3.0237488746643066
37,2.997075319290161
38,3.002964735031128
39,2.9501829147338867
40,2.9085493087768555
41,2.927640199661255
42,2.8351285457611084
43,2.8578884601593018
44,2.873760223388672
45,2.852782726287842
46,2.849623680114746
47,2.8258490562438965
48,2.8128650188446045
49,2.796558380126953
50,2.783059597015381
51,2.7726502418518066
52,2.7174901962280273
53,2.7095494270324707
54,2.7572360038757324
55,2.7449705600738525
56,2.74226450920105
57,2.7017135620117188
58,2.702638864517212
59,2.686558723449707
60,2.6417651176452637
61,2.6620283126831055
62,2.6951093673706055
63,2.635694742202759
64,2.646127939224243
65,2.6373894214630127
66,2.6360301971435547
67,2.651144027709961
68,2.581911325454712
69,2.639188766479492
70,2.6181437969207764
71,2.6047723293304443
72,2.584845781326294
73,2.6418018341064453
74,2.5957367420196533
75,2.605038642883301
76,2.5936191082000732
77,2.6085288524627686
78,2.576291561126709
79,2.5773942470550537
80,2.5773112773895264
81,2.546062469482422
82,2.5745036602020264
83,2.5527360439300537
84,2.5604841709136963
85,2.5542240142822266
86,2.551668882369995
87,2.5366053581237793
88,2.5400474071502686
89,2.5456299781799316
90,2.5105299949645996
91,2.516195297241211
92,2.5335893630981445
93,2.5177652835845947
94,2.5132129192352295
95,2.473285675048828
96,2.47563099861145
97,2.4679548740386963
98,2.4869229793548584
99,2.4706737995147705
100,2.4731392860412598
101,2.4483745098114014
102,2.4362738132476807
103,2.435995578765869
104,2.451075792312622
105,2.451646566390991
106,2.4448916912078857
107,2.3982625007629395
108,2.450204849243164
109,2.4025723934173584
110,2.4214446544647217
111,2.4051575660705566
112,2.406259536743164
113,2.440242290496826
114,2.4004504680633545
115,2.4175708293914795
116,2.3777332305908203
117,2.37892746925354
118,2.385744571685791
119,2.3936469554901123
120,2.3607494831085205
121,2.381340980529785
122,2.3637306690216064
123,2.3452394008636475
124,2.3781869411468506
125,2.34574818611145
126,2.3868892192840576
127,2.366719961166382
128,2.3750691413879395
129,2.3431155681610107
130,2.3256945610046387
131,2.3912951946258545
132,2.34778094291687
133,2.3415322303771973
134,2.346479892730713
135,2.315976619720459
136,2.3457112312316895
137,2.3345417976379395
138,2.3208796977996826
139,2.3075640201568604
140,2.3227035999298096
141,2.2807881832122803
142,2.2783572673797607
143,2.2877464294433594
144,2.2870121002197266
145,2.2838985919952393
146,2.2979280948638916
147,2.265261173248291
148,2.276546001434326
149,2.2935287952423096
150,2.264126777648926
151,2.2867066860198975
152,2.269331693649292
153,2.2722978591918945
154,2.2459049224853516
155,2.2796671390533447
156,2.2408716678619385
157,2.2489545345306396
158,2.2449841499328613
159,2.2577879428863525
160,2.229142189025879
161,2.226956367492676
162,2.224916696548462
163,2.2372796535491943
164,2.212552070617676
165,2.218524694442749
166,2.198845863342285
167,2.2324326038360596
168,2.2037339210510254
169,2.211742877960205
170,2.237332820892334
171,2.191488265991211
172,2.196683168411255
173,2.2051711082458496
174,2.224843978881836
175,2.1409974098205566
176,2.210603952407837
177,2.1837573051452637
178,2.1820363998413086
179,2.1821019649505615
180,2.174313545227051
181,2.1969175338745117
182,2.158036231994629
183,2.1575381755828857
184,2.1736764907836914
185,2.1916372776031494
186,2.1560263633728027
187,2.1946942806243896
188,2.160203695297241
189,2.1257805824279785
190,2.1753079891204834
191,2.1346771717071533
192,2.1284966468811035
193,2.165865659713745
194,2.1419308185577393
195,2.164754867553711
196,2.160527467727661
197,2.124152898788452
198,2.124175786972046
199,2.12196683883667
200,2.147514581680298
201,2.1066765785217285
202,2.1306538581848145
203,2.1188769340515137
204,2.1364352703094482
205,2.1204235553741455
206,2.132958173751831
207,2.1249284744262695
208,2.139496326446533
209,2.1487977504730225
210,2.1388206481933594
211,2.1037986278533936
212,2.128450393676758
213,2.107865333557129
214,2.1214189529418945
215,2.077145576477051
216,2.119964599609375
217,2.133411169052124
218,2.1136956214904785
219,2.1075639724731445
220,2.0791280269622803
221,2.0770347118377686
222,2.0652573108673096
223,2.0950074195861816
224,2.1280288696289062
225,2.0994744300842285
226,2.0929157733917236
227,2.1047322750091553
228,2.1127724647521973
229,2.0763776302337646
230,2.067394256591797
231,2.0928304195404053
232,2.0509238243103027
233,2.060523748397827
234,2.1175718307495117
235,2.058622360229492
236,2.043585777282715
237,2.0629663467407227
238,2.0581214427948
239,2.071770191192627
240,2.0664613246917725
241,2.0506274700164795
242,2.0237085819244385
243,2.044461965560913
244,2.020387887954712
245,2.0761053562164307
246,2.0274364948272705
247,2.0203986167907715
248,2.056257963180542
249,2.0139732360839844
250,2.0208542346954346
251,2.076319932937622
252,2.0919620990753174
253,2.060530185699463
254,2.012634515762329
255,2.0233635902404785
256,2.021730661392212
257,2.0320241451263428
258,2.0515689849853516
259,2.047623872756958
260,2.0436956882476807
261,2.037600040435791
262,2.0141937732696533
263,2.0572402477264404
264,2.020878553390503
265,2.059725522994995
266,2.020437240600586
267,2.022655963897705
268,2.004812717437744
269,2.0284030437469482
270,2.0126099586486816
271,2.045626640319824
272,1.9973323345184326
273,2.017075538635254
274,2.013338088989258
275,2.004896879196167
276,1.993180513381958
277,1.980370044708252
278,2.024576425552368
279,2.021376371383667
280,2.017336368560791
281,2.0120456218719482
282,1.959926962852478
283,1.9731464385986328
284,2.0012879371643066
285,1.9827035665512085
286,1.9871183633804321
287,1.9596918821334839
288,1.9898912906646729
289,1.9823449850082397
290,2.025266170501709
291,2.007662296295166
292,2.0040488243103027
293,1.9843636751174927
294,2.013864517211914
295,1.9818171262741089
296,1.9800469875335693
297,1.9750723838806152
298,2.023853063583374
299,1.9547048807144165
300,1.9594767093658447
301,1.9990215301513672
302,2.0071961879730225
303,1.9685343503952026
304,1.9764506816864014
305,1.931816577911377
306,1.9883358478546143
307,1.981340765953064
308,2.0081889629364014
309,1.9873521327972412
310,2.00148868560791
311,1.9369503259658813
312,1.9825795888900757
313,1.9905624389648438
314,1.9579476118087769
315,1.9752765893936157
316,1.990800380706787
317,1.974662184715271
318,1.9397660493850708
319,1.9605224132537842
320,1.9929317235946655
321,1.992568016052246
322,1.9877063035964966
323,1.9696054458618164
324,2.0012998580932617
325,1.951971411705017
326,1.9770352840423584
327,1.9636836051940918
328,1.9654390811920166
329,1.9620000123977661
330,1.9798775911331177
331,1.947072982788086
332,1.9663681983947754
333,1.9335355758666992
334,1.9452649354934692
335,1.9299380779266357
336,1.9530936479568481
337,1.9680978059768677
338,1.9565435647964478
339,1.9718375205993652
340,1.9428048133850098
341,1.9375816583633423
342,1.9364392757415771
343,1.9458580017089844
344,1.9787172079086304
345,1.9824309349060059
346,1.9590582847595215
347,1.9253138303756714
348,1.9476501941680908
349,1.9448825120925903
350,1.9578953981399536
351,1.961547613143921
352,1.9585105180740356
353,1.9315301179885864
354,1.9341440200805664
355,1.94196355342865
356,1.9104803800582886
357,1.9814026355743408
358,1.9650063514709473
359,1.965360403060913
360,1.9424421787261963
361,1.9748717546463013
362,1.9322189092636108
363,1.9409513473510742
364,1.9214791059494019
365,1.9347054958343506
366,1.928083896636963
367,1.916738748550415
368,1.9697246551513672
369,1.9336618185043335
370,1.8978159427642822
371,1.9093670845031738
372,1.944311261177063
373,1.9332592487335205
374,1.943839192390442
375,1.9408011436462402
376,1.939565896987915
377,1.9375567436218262
378,1.9270669221878052
379,1.9103838205337524
380,1.925835132598877
381,1.9060536623001099
382,1.895185112953186
383,1.8919597864151
384,1.941569447517395
385,1.9629942178726196
386,1.9610525369644165
387,1.8818912506103516
388,1.9156347513198853
389,1.9232947826385498
390,1.9304652214050293
391,1.911426305770874
392,1.912760615348816
393,1.952805995941162
394,1.919872760772705
395,1.881108045578003
396,1.9279842376708984
397,1.8769121170043945
398,1.8663365840911865
399,1.8991944789886475
400,1.9098474979400635
401,1.9237639904022217
402,1.9194068908691406
403,1.9063084125518799
404,1.8867599964141846
405,1.9341108798980713
406,1.9050750732421875
407,1.895343542098999
408,1.88090181350708
409,1.8944889307022095
410,1.8730804920196533
411,1.8622328042984009
412,1.9001294374465942
413,1.8540858030319214
414,1.9272186756134033
415,1.87336266040802
416,1.8896677494049072
417,1.8976647853851318
418,1.8743057250976562
419,1.8802281618118286
420,1.8720393180847168
421,1.8937833309173584
422,1.9008586406707764
423,1.845930576324463
424,1.9084490537643433
425,1.8973016738891602
426,1.8946752548217773
427,1.8737624883651733
428,1.8829795122146606
429,1.8768879175186157
430,1.861886739730835
431,1.8633310794830322
432,1.8689981698989868
433,1.882300615310669
434,1.866328477859497
435,1.8741434812545776
436,1.9063258171081543
437,1.8761909008026123
438,1.8781644105911255
439,1.8710426092147827
440,1.8327957391738892
441,1.866797924041748
442,1.8969688415527344
443,1.8456382751464844
444,1.8798717260360718
445,1.8529523611068726
446,1.8494727611541748
447,1.883436679840088
448,1.8712246417999268
449,1.8688372373580933
450,1.8895354270935059
451,1.8930860757827759
452,1.8980580568313599
453,1.8766424655914307
454,1.85391104221344
455,1.8377163410186768
456,1.8688875436782837
457,1.8464220762252808
458,1.9108456373214722
459,1.8494929075241089
460,1.8779572248458862
461,1.874164342880249
462,1.8718323707580566
463,1.8995802402496338
464,1.8762646913528442
465,1.8591880798339844
466,1.8357279300689697
467,1.8596282005310059
468,1.863806128501892
469,1.8693164587020874
470,1.8272591829299927
471,1.8472418785095215
472,1.882748007774353
473,1.874033808708191
474,1.846469521522522
475,1.8417737483978271
476,1.8923139572143555
477,1.8125135898590088
478,1.8535832166671753
479,1.861741304397583
480,1.8171840906143188
481,1.8567031621932983
482,1.8461533784866333
483,1.8217473030090332
484,1.8639432191848755
485,1.8401483297348022
486,1.852895736694336
487,1.8452348709106445
488,1.8903586864471436
489,1.877259373664856
490,1.8400040864944458
491,1.8441239595413208
492,1.806288242340088
493,1.8164594173431396
494,1.848803997039795
495,1.8357678651809692
496,1.8338267803192139
497,1.8256609439849854
498,1.8341172933578491
499,1.839316964149475
500,1.8397777080535889
501,1.8815226554870605
502,1.8435328006744385
503,1.8470572233200073
504,1.850597620010376
505,1.8198002576828003
506,1.8148114681243896
507,1.8248462677001953
508,1.8275223970413208
509,1.8398759365081787
510,1.8361189365386963
511,1.8613828420639038
512,1.8228442668914795
513,1.8495644330978394
514,1.8568300008773804
515,1.8270092010498047
516,1.8201271295547485
517,1.8764525651931763
518,1.8236989974975586
519,1.7894359827041626
520,1.8478775024414062
521,1.8098995685577393
522,1.8319467306137085
523,1.8456244468688965
524,1.8746665716171265
525,1.8389755487442017
526,1.8479301929473877
527,1.8304625749588013
528,1.8008662462234497
529,1.8172892332077026
530,1.8743705749511719
531,1.8290202617645264
532,1.8428751230239868
533,1.8212308883666992
534,1.7967627048492432
535,1.8445298671722412
536,1.8262356519699097
537,1.8141909837722778
538,1.824976921081543
539,1.8400564193725586
540,1.8325406312942505
541,1.8280971050262451
542,1.8415285348892212
543,1.7658212184906006
544,1.8010896444320679
545,1.8452571630477905
546,1.8503601551055908
547,1.7544400691986084
548,1.8223106861114502
549,1.8312623500823975
550,1.799784541130066
551,1.8133784532546997
552,1.8510570526123047
553,1.8035216331481934
554,1.809710144996643
555,1.7925242185592651
556,1.7926433086395264
557,1.8218694925308228
558,1.8121691942214966
559,1.8105872869491577
560,1.836381435394287
561,1.797536015510559
562,1.826209306716919
563,1.79464590549469
564,1.7894604206085205
565,1.8384133577346802
566,1.8073176145553589
567,1.7993619441986084
568,1.8096981048583984
569,1.7913323640823364
570,1.8115836381912231
571,1.8359886407852173
572,1.8014881610870361
573,1.8271974325180054
574,1.804795265197754
575,1.832147240638733
576,1.8130909204483032
577,1.7824040651321411
578,1.7594213485717773
579,1.790645718574524
580,1.8214035034179688
