step,train_loss
761,2.1525931358337402
762,2.1611080169677734
763,2.1631240844726562
764,2.1649162769317627
765,2.151556968688965
766,2.204017162322998
767,2.182705879211426
768,2.164597272872925
769,2.1621294021606445
770,2.1831960678100586
771,2.153494119644165
772,2.157559871673584
773,2.1862363815307617
774,2.163358211517334
775,2.1761057376861572
776,2.1817851066589355
777,2.1941440105438232
778,2.19984769821167
779,2.193239212036133
780,2.164109468460083
781,2.1767947673797607
782,2.1486716270446777
783,2.162902355194092
784,2.1438992023468018
785,2.161670684814453
786,2.1626229286193848
787,2.1435658931732178
788,2.170527935028076
789,2.208420991897583
790,2.183420181274414
791,2.180845260620117
792,2.1928341388702393
793,2.1757237911224365
794,2.146524429321289
795,2.1615090370178223
796,2.1849606037139893
797,2.1391117572784424
798,2.1507201194763184
799,2.1548285484313965
800,2.159404993057251
801,2.156752109527588
802,2.1417531967163086
803,2.1440165042877197
804,2.132059097290039
805,2.190561056137085
806,2.2003536224365234
807,2.1987950801849365
808,2.171344518661499
809,2.146716594696045
810,2.1771931648254395
811,2.1376757621765137
812,2.1292812824249268
813,2.1628613471984863
814,2.158209800720215
815,2.1855359077453613
816,2.120868682861328
817,2.154165029525757
818,2.165215015411377
819,2.200556993484497
820,2.1332690715789795
821,2.162165880203247
822,2.166887044906616
823,2.1347668170928955
824,2.1455535888671875
825,2.155306339263916
826,2.147831439971924
827,2.151000499725342
828,2.1545803546905518
829,2.1232845783233643
830,2.166280746459961
831,2.2084169387817383
832,2.154170036315918
833,2.1305272579193115
834,2.1658530235290527
835,2.1968421936035156
836,2.144582986831665
837,2.155906915664673
838,2.1849329471588135
839,2.1492226123809814
840,2.1531195640563965
841,2.1636195182800293
842,2.124929428100586
843,2.1379148960113525
844,2.1610796451568604
845,2.146592140197754
846,2.1449263095855713
847,2.151289224624634
848,2.1587934494018555
849,2.1445400714874268
850,2.185971975326538
851,2.1471755504608154
852,2.1973750591278076
853,2.1478066444396973
854,2.1618199348449707
855,2.1294028759002686
856,2.1847903728485107
857,2.192542552947998
858,2.1600921154022217
859,2.1677496433258057
860,2.147840738296509
861,2.1259772777557373
862,2.1513679027557373
863,2.165286064147949
864,2.161327362060547
865,2.122654438018799
866,2.1560840606689453
867,2.1858763694763184
868,2.1509673595428467
869,2.161198377609253
870,2.143798589706421
871,2.167318820953369
872,2.149815559387207
873,2.1604158878326416
874,2.1807098388671875
875,2.160243511199951
876,2.170255661010742
877,2.156233787536621
878,2.168266773223877
879,2.146141529083252
880,2.149341583251953
881,2.114659547805786
882,2.157728433609009
883,2.170682668685913
884,2.1572487354278564
885,2.1503186225891113
886,2.136199951171875
887,2.141535520553589
888,2.141568899154663
889,2.158745288848877
890,2.127594232559204
891,2.127092123031616
892,2.1510345935821533
893,2.1384198665618896
894,2.172304153442383
895,2.139024019241333
896,2.1520369052886963
897,2.147892475128174
898,2.1554489135742188
899,2.1362497806549072
900,2.1752114295959473
901,2.148120403289795
902,2.131502151489258
903,2.1674280166625977
904,2.185298204421997
905,2.133749485015869
906,2.1826910972595215
907,2.1182219982147217
908,2.126699209213257
909,2.1498937606811523
910,2.1517724990844727
911,2.158474922180176
912,2.139575719833374
913,2.111241340637207
914,2.144087553024292
915,2.1731038093566895
916,2.133774995803833
917,2.0969412326812744
918,2.0931575298309326
919,2.166043519973755
920,2.1391549110412598
921,2.1658260822296143
922,2.0987069606781006
923,2.158266067504883
924,2.1648566722869873
925,2.141824722290039
926,2.15165638923645
927,2.162435531616211
928,2.1774938106536865
929,2.171377420425415
930,2.17021107673645
931,2.158511161804199
932,2.1418564319610596
933,2.145676851272583
934,2.1680538654327393
935,2.113839864730835
936,2.1377267837524414
937,2.155283212661743
938,2.1193947792053223
939,2.1419618129730225
940,2.143718719482422
941,2.1462981700897217
942,2.151388645172119
943,2.1343371868133545
944,2.128028631210327
945,2.105884552001953
946,2.1135950088500977
947,2.115990400314331
948,2.1827354431152344
949,2.1431796550750732
950,2.159425735473633
951,2.139765977859497
952,2.1514668464660645
953,2.158412456512451
954,2.1618199348449707
955,2.1387441158294678
956,2.1418890953063965
957,2.1442627906799316
958,2.1205883026123047
959,2.1487247943878174
960,2.1415421962738037
961,2.123936176300049
962,2.149491310119629
963,2.1387195587158203
964,2.141493797302246
965,2.1637983322143555
966,2.1203482151031494
967,2.1572890281677246
968,2.144434928894043
969,2.151165723800659
970,2.1659109592437744
971,2.130000352859497
972,2.1407577991485596
973,2.121116876602173
974,2.1201417446136475
975,2.126544952392578
976,2.123020887374878
977,2.144475221633911
978,2.1498570442199707
979,2.146130084991455
980,2.1455957889556885
981,2.132194757461548
982,2.1374623775482178
983,2.119859457015991
984,2.128288507461548
985,2.1522417068481445
986,2.144183874130249
987,2.170175552368164
988,2.1553449630737305
989,2.1201694011688232
990,2.1473660469055176
991,2.134547472000122
992,2.131601333618164
993,2.1695923805236816
994,2.158543109893799
995,2.1714420318603516
996,2.1138439178466797
997,2.1472742557525635
998,2.1238207817077637
999,2.1656482219696045
1000,2.1320459842681885
