step,train_loss
175,2.4866724014282227
176,2.4933011531829834
177,2.517455577850342
178,2.475844383239746
179,2.4813873767852783
180,2.4896512031555176
181,2.489823341369629
182,2.481736898422241
183,2.494635581970215
184,2.507861614227295
185,2.500279664993286
186,2.490034341812134
187,2.5040457248687744
188,2.4943912029266357
189,2.5078487396240234
190,2.4928722381591797
191,2.470290422439575
192,2.5050456523895264
193,2.4771578311920166
194,2.4928181171417236
195,2.5087993144989014
196,2.494727611541748
197,2.4782533645629883
198,2.4895362854003906
199,2.467167377471924
200,2.4765007495880127
201,2.525416851043701
202,2.4786696434020996
203,2.4761533737182617
204,2.4889795780181885
205,2.513793468475342
206,2.4781911373138428
207,2.4869585037231445
208,2.4854698181152344
209,2.498730182647705
210,2.460207223892212
211,2.464090347290039
212,2.4952540397644043
213,2.4760184288024902
214,2.483055591583252
215,2.4678471088409424
216,2.487929344177246
217,2.489830732345581
218,2.47763729095459
219,2.4878110885620117
220,2.46598219871521
221,2.483166217803955
222,2.479846715927124
223,2.4774279594421387
224,2.482069969177246
225,2.473619222640991
226,2.467604398727417
227,2.492903470993042
228,2.445298671722412
229,2.45550799369812
230,2.461461305618286
231,2.497297525405884
232,2.5092647075653076
233,2.484346866607666
234,2.5100436210632324
235,2.489905834197998
236,2.448076009750366
237,2.5057947635650635
238,2.4854040145874023
239,2.4623477458953857
240,2.4783852100372314
241,2.478121757507324
242,2.5025296211242676
243,2.483595848083496
244,2.464991569519043
245,2.4778084754943848
246,2.4723918437957764
247,2.459045171737671
248,2.4630229473114014
249,2.437173843383789
250,2.4665796756744385
251,2.477555274963379
252,2.4776854515075684
253,2.4546213150024414
254,2.4725348949432373
255,2.4849560260772705
256,2.463050603866577
257,2.475198745727539
258,2.473646640777588
259,2.4444894790649414
260,2.476339340209961
261,2.4713025093078613
262,2.4620156288146973
263,2.4787864685058594
264,2.462982416152954
265,2.4772183895111084
266,2.4516820907592773
267,2.4687352180480957
268,2.489264726638794
269,2.4696688652038574
270,2.4454307556152344
271,2.487649917602539
272,2.458418130874634
273,2.4683682918548584
274,2.478543996810913
275,2.464238405227661
276,2.461216926574707
277,2.469374418258667
278,2.4782626628875732
279,2.4436278343200684
280,2.470045566558838
281,2.4590041637420654
282,2.5103025436401367
283,2.489482879638672
284,2.4602386951446533
285,2.4528465270996094
286,2.464273691177368
287,2.452090263366699
288,2.4771785736083984
289,2.486860990524292
290,2.4539260864257812
291,2.4467668533325195
292,2.4770865440368652
293,2.4415442943573
294,2.4658472537994385
295,2.4708211421966553
296,2.473302125930786
297,2.440342903137207
298,2.495654344558716
299,2.451101303100586
300,2.478584051132202
301,2.4802803993225098
302,2.470075845718384
303,2.471957206726074
304,2.439854860305786
305,2.477152109146118
306,2.4354500770568848
307,2.4660186767578125
308,2.4606475830078125
309,2.459674835205078
310,2.4511795043945312
311,2.4592082500457764
312,2.4647955894470215
313,2.435764789581299
314,2.4765501022338867
315,2.4529013633728027
316,2.458238124847412
317,2.482280731201172
318,2.4530692100524902
319,2.443894147872925
320,2.4635872840881348
321,2.471456527709961
322,2.448955774307251
323,2.480586051940918
324,2.4660353660583496
325,2.451446056365967
326,2.453573226928711
327,2.44427490234375
328,2.4694581031799316
329,2.469665050506592
330,2.4447765350341797
331,2.4776418209075928
332,2.4285776615142822
333,2.482874631881714
334,2.465557336807251
335,2.4610676765441895
336,2.4570140838623047
337,2.4603960514068604
338,2.455599546432495
339,2.4757375717163086
340,2.437119722366333
341,2.431439161300659
342,2.4548304080963135
343,2.4720849990844727
344,2.479734420776367
345,2.451023817062378
346,2.452399253845215
347,2.4502296447753906
348,2.4416494369506836
349,2.46478009223938
350,2.4727723598480225
351,2.4614691734313965
352,2.4499168395996094
353,2.468597173690796
354,2.454674243927002
355,2.457573413848877
356,2.4643449783325195
357,2.4599063396453857
358,2.4762187004089355
359,2.450624942779541
360,2.4593794345855713
361,2.4453272819519043
362,2.488245964050293
363,2.4489965438842773
364,2.4660143852233887
365,2.448659896850586
366,2.4645166397094727
367,2.4523251056671143
368,2.4531993865966797
369,2.461550712585449
370,2.445197343826294
371,2.4843966960906982
372,2.454864263534546
373,2.452108383178711
374,2.461031913757324
375,2.4553027153015137
376,2.418470621109009
377,2.45015811920166
378,2.4677581787109375
379,2.4852147102355957
380,2.435469627380371
381,2.4455740451812744
382,2.476874351501465
383,2.435884952545166
384,2.4432194232940674
385,2.4533932209014893
386,2.4360909461975098
387,2.4638278484344482
388,2.481482744216919
389,2.4310829639434814
390,2.449944257736206
391,2.460265874862671
392,2.479853868484497
393,2.454557418823242
394,2.463212728500366
395,2.4832563400268555
396,2.436537742614746
397,2.458930253982544
398,2.4588027000427246
399,2.451195478439331
400,2.4555866718292236
401,2.4507272243499756
402,2.4616172313690186
403,2.4755289554595947
404,2.4398763179779053
405,2.43455171585083
406,2.4511969089508057
407,2.46246600151062
408,2.4350976943969727
409,2.453482151031494
410,2.4724185466766357
411,2.4695558547973633
412,2.4694747924804688
413,2.4613988399505615
414,2.4659628868103027
415,2.434990644454956
416,2.4325356483459473
417,2.459033727645874
418,2.4536502361297607
419,2.4401907920837402
420,2.4879448413848877
421,2.443359851837158
422,2.414855718612671
423,2.4680216312408447
424,2.4567601680755615
425,2.446666717529297
426,2.465181827545166
427,2.4791419506073
428,2.472954511642456
429,2.445146322250366
430,2.4576196670532227
431,2.456493377685547
432,2.473762035369873
433,2.46079683303833
434,2.4529190063476562
435,2.4516196250915527
436,2.447448492050171
437,2.4409587383270264
438,2.4712162017822266
439,2.458766460418701
440,2.4534456729888916
441,2.4298508167266846
442,2.471757411956787
443,2.4459898471832275
444,2.4356322288513184
445,2.460972547531128
446,2.4465889930725098
447,2.4511969089508057
448,2.4689714908599854
449,2.452986001968384
450,2.459345817565918
451,2.47186279296875
452,2.449040651321411
453,2.4487743377685547
454,2.452488660812378
455,2.4226114749908447
456,2.4447529315948486
457,2.4519267082214355
458,2.4269795417785645
459,2.4430348873138428
460,2.423666477203369
461,2.4572994709014893
462,2.4495792388916016
463,2.448432207107544
464,2.4638237953186035
465,2.4625697135925293
466,2.447852373123169
467,2.4447808265686035
468,2.4330251216888428
469,2.444178581237793
470,2.4428837299346924
471,2.4544169902801514
472,2.459005355834961
473,2.4354512691497803
474,2.4341278076171875
475,2.424182891845703
476,2.4143435955047607
477,2.4506309032440186
478,2.4282681941986084
479,2.452393054962158
480,2.4351043701171875
481,2.4050304889678955
482,2.451887369155884
483,2.4710030555725098
484,2.4573187828063965
485,2.4539542198181152
486,2.423739194869995
487,2.4332728385925293
488,2.436048746109009
489,2.4252874851226807
490,2.4556825160980225
491,2.4202418327331543
492,2.4494552612304688
493,2.4382898807525635
494,2.423095226287842
495,2.465787887573242
496,2.409101724624634
497,2.44175124168396
498,2.458305835723877
499,2.449228048324585
500,2.433704376220703
501,2.4425668716430664
502,2.4306328296661377
503,2.436591386795044
504,2.431267499923706
505,2.449204206466675
506,2.4377036094665527
507,2.440568685531616
508,2.4189987182617188
509,2.44905686378479
510,2.4628100395202637
511,2.443232297897339
512,2.4143776893615723
513,2.4524831771850586
514,2.4467806816101074
515,2.443467140197754
516,2.405484199523926
517,2.438014507293701
518,2.4381632804870605
519,2.4285218715667725
520,2.4719951152801514
521,2.443237781524658
522,2.4499175548553467
523,2.432077407836914
524,2.446394443511963
525,2.452352523803711
526,2.4435007572174072
527,2.4411025047302246
528,2.432793617248535
529,2.421858310699463
530,2.434507131576538
531,2.4412035942077637
532,2.4354450702667236
533,2.4609262943267822
534,2.471432685852051
535,2.431528329849243
536,2.417512893676758
537,2.4479880332946777
538,2.442051410675049
539,2.4617724418640137
540,2.420894145965576
541,2.4336538314819336
542,2.419088363647461
543,2.4530720710754395
544,2.454406499862671
545,2.431737184524536
546,2.4552836418151855
547,2.41469407081604
548,2.439422607421875
549,2.430103063583374
550,2.4245376586914062
551,2.4705727100372314
552,2.441812753677368
553,2.4774649143218994
554,2.432546377182007
555,2.448607921600342
556,2.4507577419281006
557,2.4359519481658936
558,2.4455630779266357
559,2.4488978385925293
560,2.4574151039123535
561,2.4529953002929688
562,2.444218635559082
563,2.4554362297058105
564,2.443112850189209
565,2.464770555496216
566,2.450315237045288
567,2.426438093185425
568,2.4332714080810547
569,2.430664539337158
570,2.4391987323760986
571,2.4241058826446533
572,2.4346909523010254
573,2.428860902786255
574,2.4616079330444336
575,2.435302734375
576,2.440232515335083
577,2.416255474090576
578,2.4399631023406982
579,2.440528392791748
580,2.4406533241271973
581,2.451287269592285
582,2.4332005977630615
583,2.4253804683685303
584,2.424696683883667
585,2.4207205772399902
586,2.4730019569396973
587,2.416775941848755
588,2.4309334754943848
589,2.4190187454223633
590,2.4404666423797607
591,2.4599862098693848
592,2.420072078704834
593,2.447235584259033
594,2.445068120956421
595,2.4467580318450928
596,2.4517557621002197
597,2.4567527770996094
598,2.422711133956909
599,2.4562649726867676
600,2.4288382530212402
601,2.447383165359497
602,2.4276585578918457
603,2.475040912628174
604,2.4130947589874268
605,2.429795026779175
606,2.4370076656341553
607,2.4200940132141113
608,2.4676742553710938
609,2.439272880554199
610,2.4099063873291016
611,2.4436373710632324
612,2.442056894302368
613,2.4321770668029785
614,2.4160397052764893
615,2.4191489219665527
616,2.463548421859741
617,2.406761646270752
618,2.4266436100006104
619,2.4288954734802246
620,2.4316980838775635
621,2.4334335327148438
622,2.449755907058716
623,2.427936553955078
624,2.45139741897583
625,2.4321727752685547
626,2.40206241607666
627,2.444129467010498
628,2.4426357746124268
629,2.4358038902282715
630,2.4037837982177734
631,2.4394102096557617
632,2.4144015312194824
633,2.4116265773773193
634,2.422093152999878
635,2.4406440258026123
636,2.4335711002349854
637,2.4368765354156494
638,2.4336352348327637
639,2.441033124923706
640,2.417867422103882
641,2.4202003479003906
642,2.402881383895874
643,2.4489405155181885
644,2.4348912239074707
645,2.4206511974334717
646,2.4184250831604004
647,2.43003249168396
648,2.419013261795044
649,2.4284324645996094
650,2.4460558891296387
651,2.4168097972869873
652,2.463357448577881
653,2.424489736557007
654,2.485180616378784
655,2.43471097946167
656,2.4128568172454834
657,2.436506509780884
658,2.438889265060425
659,2.4161245822906494
660,2.4194278717041016
661,2.435360908508301
662,2.416736364364624
663,2.454970121383667
664,2.427251100540161
665,2.428370952606201
666,2.4258549213409424
667,2.4566597938537598
668,2.4280388355255127
669,2.4292032718658447
670,2.439558506011963
671,2.4373719692230225
672,2.4441146850585938
673,2.4253833293914795
674,2.4124488830566406
675,2.400829315185547
676,2.433128595352173
677,2.460261821746826
678,2.4300143718719482
679,2.4267213344573975
680,2.42107892036438
681,2.417449712753296
682,2.4233546257019043
683,2.4389421939849854
684,2.4148268699645996
685,2.446824312210083
686,2.4158692359924316
687,2.4135005474090576
688,2.4327237606048584
689,2.4272098541259766
690,2.4232163429260254
691,2.4419021606445312
692,2.4300191402435303
693,2.423567771911621
694,2.4404754638671875
695,2.4194109439849854
696,2.419218063354492
697,2.4046685695648193
698,2.424368143081665
699,2.4253790378570557
700,2.4159111976623535
701,2.4142658710479736
702,2.4036099910736084
703,2.420801877975464
704,2.4056315422058105
705,2.4496641159057617
706,2.427737236022949
707,2.4473328590393066
708,2.4063360691070557
709,2.4253122806549072
710,2.4547839164733887
711,2.4289262294769287
712,2.447660446166992
713,2.485194206237793
714,2.424398899078369
715,2.4532711505889893
716,2.426346778869629
717,2.4420218467712402
718,2.4127461910247803
719,2.439448833465576
720,2.459407091140747
721,2.388845682144165
722,2.4146528244018555
723,2.4216084480285645
724,2.411518096923828
725,2.4366092681884766
726,2.401785135269165
727,2.410320520401001
728,2.4314486980438232
729,2.4118878841400146
730,2.4255080223083496
731,2.419997453689575
732,2.430264472961426
733,2.4309256076812744
734,2.4033446311950684
735,2.442659616470337
736,2.4188737869262695
737,2.4189791679382324
738,2.4265220165252686
739,2.4250786304473877
740,2.4122703075408936
741,2.4364333152770996
742,2.4321351051330566
743,2.4437100887298584
744,2.4095494747161865
745,2.4465348720550537
746,2.4138054847717285
747,2.4112002849578857
748,2.4212534427642822
749,2.3953351974487305
750,2.4327211380004883
751,2.4044816493988037
752,2.4234185218811035
753,2.4281399250030518
754,2.388371229171753
755,2.4357635974884033
756,2.454690456390381
757,2.4448306560516357
758,2.4392476081848145
759,2.411712408065796
760,2.422297239303589
761,2.4272537231445312
762,2.439577102661133
763,2.4108352661132812
764,2.4456772804260254
765,2.4254541397094727
766,2.43208909034729
767,2.4242031574249268
768,2.4507808685302734
769,2.399484395980835
770,2.407874584197998
771,2.404203414916992
772,2.408263921737671
773,2.4041812419891357
774,2.415456533432007
775,2.4275388717651367
776,2.4244892597198486
777,2.4310009479522705
778,2.417447090148926
779,2.4248225688934326
780,2.4215879440307617
781,2.397322416305542
782,2.4227168560028076
783,2.4304842948913574
784,2.4059040546417236
785,2.43041729927063
786,2.459105968475342
787,2.428428888320923
788,2.4316394329071045
789,2.370734930038452
790,2.4199585914611816
791,2.4094021320343018
792,2.427339792251587
793,2.4329588413238525
794,2.4150471687316895
795,2.403118848800659
796,2.418719530105591
797,2.414975166320801
798,2.4338858127593994
799,2.4218974113464355
800,2.438933849334717
801,2.386996269226074
802,2.441943883895874
803,2.422222137451172
804,2.425910234451294
805,2.4163689613342285
806,2.4019904136657715
807,2.425260066986084
808,2.4169464111328125
809,2.4383277893066406
810,2.4235382080078125
811,2.4300050735473633
812,2.4020559787750244
813,2.4192848205566406
814,2.415699005126953
815,2.4329349994659424
816,2.428737163543701
817,2.4109292030334473
818,2.4201343059539795
819,2.4223709106445312
820,2.4177403450012207
821,2.4356114864349365
822,2.4354405403137207
823,2.434577703475952
824,2.4073848724365234
825,2.4660959243774414
826,2.415879726409912
827,2.429277181625366
828,2.399876832962036
829,2.4374701976776123
830,2.4126474857330322
831,2.417710065841675
832,2.410151958465576
833,2.392031669616699
834,2.4042816162109375
835,2.4102413654327393
836,2.409904718399048
837,2.400692939758301
838,2.4305191040039062
839,2.3981473445892334
840,2.446376323699951
841,2.415578842163086
842,2.4405338764190674
843,2.4296531677246094
844,2.4247610569000244
845,2.4158921241760254
846,2.440005302429199
847,2.4263434410095215
848,2.427532196044922
849,2.3968288898468018
850,2.416785955429077
851,2.4071195125579834
852,2.4167640209198
853,2.396927833557129
854,2.4448063373565674
855,2.4468863010406494
856,2.396395444869995
857,2.4308454990386963
858,2.442096471786499
859,2.42075252532959
860,2.3987271785736084
861,2.4227206707000732
862,2.4217371940612793
863,2.445464611053467
864,2.438701868057251
865,2.4267418384552
866,2.401383399963379
867,2.4147205352783203
868,2.4244606494903564
869,2.3853962421417236
870,2.410799026489258
871,2.4202187061309814
872,2.444157361984253
873,2.4070119857788086
874,2.4141693115234375
875,2.400225877761841
876,2.4360198974609375
877,2.4348342418670654
878,2.4374759197235107
879,2.429276704788208
880,2.4333794116973877
881,2.404134750366211
882,2.444187641143799
883,2.4511821269989014
884,2.448428153991699
885,2.439908266067505
886,2.4095613956451416
887,2.4395439624786377
888,2.397493839263916
889,2.4098074436187744
890,2.4332642555236816
891,2.4025561809539795
892,2.417398452758789
893,2.4135258197784424
894,2.4018259048461914
895,2.433804512023926
896,2.425595283508301
897,2.421919822692871
898,2.4058055877685547
899,2.4404091835021973
900,2.413374423980713
901,2.407825469970703
902,2.3927040100097656
903,2.4342379570007324
904,2.4211113452911377
905,2.394153356552124
906,2.408690929412842
907,2.424293279647827
908,2.4245972633361816
909,2.3808717727661133
910,2.417442560195923
911,2.407457113265991
912,2.4501752853393555
913,2.4129371643066406
914,2.4330012798309326
915,2.41672682762146
916,2.413705825805664
917,2.441037654876709
918,2.4186320304870605
919,2.3999078273773193
920,2.415583848953247
921,2.433324098587036
922,2.3963449001312256
923,2.416207790374756
924,2.441443920135498
925,2.4279048442840576
926,2.402683973312378
927,2.389263391494751
928,2.427182674407959
929,2.4354097843170166
930,2.439175844192505
931,2.41573429107666
932,2.3987574577331543
933,2.444714069366455
934,2.4156064987182617
935,2.4180428981781006
936,2.4249684810638428
937,2.428462266921997
938,2.406693696975708
939,2.4453835487365723
940,2.447843313217163
941,2.4033169746398926
942,2.407121181488037
943,2.4062929153442383
944,2.4035279750823975
945,2.405374526977539
946,2.395836591720581
947,2.396754264831543
948,2.410706043243408
949,2.414248466491699
950,2.415013313293457
951,2.406885862350464
952,2.415675163269043
953,2.439084053039551
954,2.40899658203125
955,2.425499677658081
956,2.4212348461151123
957,2.443143844604492
958,2.4123904705047607
959,2.428093194961548
960,2.416311025619507
961,2.423600196838379
962,2.4250094890594482
963,2.4359703063964844
964,2.4404046535491943
965,2.4144716262817383
966,2.4299042224884033
967,2.43351674079895
968,2.416682720184326
969,2.3945562839508057
970,2.416486978530884
971,2.4062488079071045
972,2.4227402210235596
973,2.44271183013916
974,2.3965020179748535
975,2.4111764430999756
976,2.4232282638549805
977,2.3883981704711914
978,2.4122812747955322
979,2.4091649055480957
980,2.4067118167877197
981,2.4099860191345215
982,2.4297282695770264
983,2.439213514328003
984,2.4380760192871094
985,2.4321417808532715
986,2.3975815773010254
987,2.4472601413726807
988,2.4050557613372803
989,2.451770305633545
990,2.436232328414917
991,2.4115984439849854
992,2.420607566833496
993,2.4157114028930664
994,2.4219181537628174
995,2.406567335128784
996,2.419382095336914
997,2.387645959854126
998,2.4093518257141113
999,2.4071390628814697
1000,2.392014265060425
